date,symbol,transition,prior_regime,new_regime,event,detector,fwd_5,fwd_10,fwd_20,fwd_40
2024-10-03,KORP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.010840108401083959,-0.009689389201584242,-0.025432562017927873,-0.015670210548259345
2024-08-01,KOSS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.20746432491767286,-0.19538968166849613,-0.05708013172338089,-0.21844127332601526
2025-03-24,KPTI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.4254992319508448,-0.37941628264208904,-0.07373271889400912,-0.20814132104454675
2024-12-10,KR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.007245183599539073,0.01811295899884735,-0.026510785443767504,0.07492178494977786
2024-11-13,KRE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.015561263030669292,0.026439039129777964,-0.01782746638465016,-0.07554011179936548
2024-05-28,KRNT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.038009675190048386,0.06081548030407724,-0.03248099516240499,0.05736005528680033
2024-11-06,KRO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.12037037037037035,-0.12422839506172845,-0.20910493827160503,-0.2816358024691358
2025-11-07,KRO,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.07499999999999996,0.031818181818181746,0.020454545454545503,
2025-11-25,KRO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.008130081300813052,-0.012195121951219412,-0.06707317073170738,
2024-05-20,KROP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03971119133574008,-0.05505415162454863,-0.08935018050541521,-0.07651624548736458
2024-12-27,KROS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.047503045066991545,-0.2399512789281365,-0.30755176613885515,-0.3294762484774666
2025-03-03,KRP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.06241331484049928,-0.009708737864077666,-0.029126213592232997,-0.144244105409154
2024-06-13,KRRO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.16752941176470582,-0.20305882352941185,0.1588235294117648,-0.15364705882352947
2025-06-24,KRYS,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.03243544233312445,0.03640286768288448,0.06668058745736771,0.015243265817498575
2024-05-22,KSA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.04990494296577952,-0.03707224334600745,-0.025665399239543696,0.004039923954372693
2025-07-01,KSEP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.013645413678856633,0.0063463422980603035,0.00405201511922737,0.0495185801614586
2025-08-22,KSTR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.08251016850668202,0.02324230098779778,0.08367228355607192,0.06972690296339334
2024-11-25,KT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.06308962264150941,-0.07311320754716977,-0.048349056603773644,0.057783018867924474
2025-07-01,KTB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.016195482312828524,-0.08808069328029555,-0.18468532461997444,0.1075436851825542
2024-07-16,KTCC,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.017948717948717885,-0.01025641025641022,-0.007692307692307665,0.24615384615384617
2025-08-22,KTEC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.0005783689994216523,0.009253903990746215,0.08212839791787174,0.04337767495662237
2024-11-11,KTOS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.09970457902511076,-0.024741506646971834,0.01070901033973426,0.0845642540620386
2025-02-05,KTTA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.4781021897810219,-0.5072992700729927,-0.5583941605839416,-0.5364963503649636
2024-11-21,KULR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,1.7817745803357314,2.0695443645083933,6.074340527577938,4.851318944844125
2024-11-19,KURA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.3264411027568923,-0.31453634085213045,-0.4285714285714286,-0.536967418546366
2025-02-03,KURA,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.06545454545454543,-0.032121212121212106,-0.11151515151515146,-0.22666666666666668
2025-09-08,KVHI,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.0016313213703098572,-0.01631321370309946,-0.07830342577487759,-0.06688417618270803
2024-08-06,KVUE,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.023010546500479512,0.03307766059443917,0.07909875359539797,0.08485139022051769
2024-11-08,KVUE,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.005912162162162282,0.016891891891891886,-0.03673986486486491,-0.10895270270270263
2024-04-24,KWEB,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.0003576537911300637,0.057582260371960015,0.09978540772532196,0.011802575107296098
2024-10-02,KWEB,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.09822824387701934,-0.15581031787389277,-0.15554976550286626,-0.1943720687858259
2024-12-17,KWR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.048297757362874894,-0.08132937044042143,-0.07883004593353138,-0.03168062685760609
2024-12-03,KXIN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.021857923497267784,0.010928961748633892,-0.14207650273224048,-0.2786885245901639
2024-06-14,KYTX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.17208814270724027,-0.18048268625393493,0.16159496327387202,-0.2654774396642182
2025-10-07,KZR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.12176165803108807,0.6139896373056997,0.5777202072538861,0.6165803108808292
2024-04-04,L,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.033394447354635926,-0.03300157150340488,0.002226296490309032,0.005762179151388214
2024-05-31,L,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.02018229166666663,-0.039192708333333215,-0.02695312499999991,0.04791666666666683
2024-07-31,LAB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.2946428571428572,-0.3080357142857143,-0.07142857142857151,-0.1517857142857144
2024-12-18,LABD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.10363391655450871,-0.09690444145356658,-0.048452220726783235,-0.11574697173620452
2025-10-23,LAD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.0314405370450207,-0.10565375377224862,-0.11473794420151506,0.058970253125577354
2025-01-03,LAES,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.5884520884520885,-0.38329238329238335,-0.6191646191646192,-0.6867321867321867
2024-11-14,LAND,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.01253132832080206,0.003341687552213868,-0.06349206349206349,-0.11111111111111116
2024-03-21,LASE,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.17241379310344818,-0.3054187192118226,0.07881773399014791,0.06403940886699533
2025-10-24,LAZR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.4774774774774776,-0.436936936936937,-0.6148648648648649,-0.901936936936937
2025-11-11,LB,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.2751607247223846,-0.34424313267095263,-0.3380479251899473,
2024-05-24,LBAY,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.004449010085917027,-0.009021292491595001,-0.024639521852820367,-0.011079566679118358
2025-09-08,LBGJ,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.046875,0.0078125,-0.5359375,-0.453125
2024-12-16,LBO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.021201641266119564,-0.03346131301289568,-0.010545134818288338,-0.001286635404454839
2024-04-26,LBRDA,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.054681194511702946,0.07526230831315561,0.041162227602905554,0.05508474576271172
2024-09-23,LBRDA,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.2831134123935193,0.2846166694504759,0.286453983631201,0.44496408885919503
2024-10-30,LBRT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.1124121779859486,0.0275175644028105,0.07962529274004693,0.09426229508196737
2024-11-11,LBTYB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.40682155215027194,-0.33267424616905583,-0.3495897182402373,-0.4216510133465151
2024-07-31,LCF,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.05353959265819175,-0.014055997138195497,0.008902422354648554,0.035077463580338586
2025-05-20,LCID,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.11148648648648651,-0.2466216216216216,-0.2499999999999999,0.027027027027026973
2025-10-31,LCII,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.05024640061841734,0.03323992656295305,0.10435790897671282,
2025-04-04,LCNB,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.03125,-0.0078125,0.05184659090909083,0.009943181818181879
2024-10-23,LCUT,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.05602716468590829,0.1205432937181663,-0.06451612903225801,-0.03735144312393879
2025-11-03,LCUT,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.06270627062706291,0.08250825082508251,0.3201320132013201,
2024-11-13,LDOS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.16589506172839508,-0.15653292181069967,-0.21306584362139924,-0.21419753086419757
2025-10-30,LDRI,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.00044051130776789904,0.0003933136676499416,0.003937069813175986,
2025-06-05,LE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.05816554809843422,0.04250559284116351,0.28187919463087274,0.41722595078299785
2024-10-23,LEA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.06802591463414631,-0.07783917682926822,-0.1086128048780487,-0.1121379573170731
2025-04-30,LECO,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.029965947786606106,0.11101021566401825,0.10856980703745767,0.18768444948921692
2025-07-31,LECO,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.00899383983572899,0.0004517453798769111,0.008377823408624252,-0.027843942505133445
2025-10-30,LECO,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03854299025836505,-0.037950021177467264,0.014104193138500642,
2025-03-20,LEE,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.03003003003003002,0.0,-0.14914914914914912,-0.2557557557557558
2024-07-12,LEGN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.08037520691557853,0.04119919073018208,0.028140518668383407,-0.07375390840537055
2025-06-23,LEMB,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.01763668430335108,0.016124968505920823,0.020408163265306145,0.02091206853111638
2024-11-25,LEN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.028433896787193436,-0.09509683197134222,-0.22758311877308857,-0.22859061905294975
2025-11-21,LEN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.05740500162390383,-0.019892822344917183,-0.13129262747645343,
2025-06-20,LEN.B,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.03927373199131634,0.02654430629563853,0.024965462798500093,0.2415630550621668
2024-07-01,LESL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.17721518987341778,0.03544303797468351,-0.25822784810126587,-0.2936708860759494
2024-05-17,LEU,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.02917828792104693,0.010298219266251962,-0.10212400772366437,-0.033683758850032164
2025-07-02,LEXI,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.006471674098819324,0.008779904527398408,0.01046870329223304,0.03478678915593947
2025-05-02,LEXX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.09243697478991586,-0.15126050420168058,-0.17890756302521005,-0.2857142857142857
2025-07-10,LFCR,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.12528473804100226,-0.16287015945330297,-0.11617312072892938,-0.14236902050113887
2025-12-17,LFCR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.025974025974026094,,,
2025-08-04,LFMD,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.45587044534412957,-0.4724696356275304,-0.5004048582995951,-0.4502024291497976
2024-02-26,LFT,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.017391304347826098,-0.008695652173913104,0.10000000000000009,0.004347826086956719
2024-08-08,LGCL,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.3185185185185184,-0.03703703703703709,-0.09629629629629632,-0.1703703703703704
2025-04-10,LGH,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.0035320088300221375,0.04083885209713034,0.057615894039735105,0.14834437086092733
2025-10-14,LGLV,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.00028338245295866926,-0.01138517343006129,-0.003933348447064056,-0.007254590795737981
2024-04-11,LGVN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.004950495049505066,-0.1732673267326733,-0.2376237623762376,-0.48514851485148514
2024-07-31,LH,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.018195321203119175,0.02733939844040112,0.07083178611214258,0.022279985146676617
2025-04-09,LHX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.02113365990202931,0.00895731280615819,0.018847679029624365,0.139584791229298
2025-09-19,LIAM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.1732836371438835,0.1736254993526798,0.1871341194396161,0.17041276607029632
2025-10-14,LIAU,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.008924015840045874,0.012169345261281439,-0.007036728585050334,-0.023040266151393318
2024-04-25,LICN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.06363636363636349,-0.09090909090909094,0.5181818181818181,0.32727272727272716
2025-03-03,LICN,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.19482758620689655,-0.306896551724138,-0.3362068965517241,-0.3655172413793103
2025-03-10,LICN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.13918629550321204,-0.14346895074946464,-0.3190578158458244,-0.17987152034261245
2024-06-14,LIDR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.07488986784140961,-0.13656387665198244,-0.18942731277533031,-0.5154185022026432
2025-04-30,LIDR,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.11164383561643842,-0.06068493150684928,0.02945205479452051,0.2265753424657535
2025-01-10,LIEN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.029126213592232997,-0.028243601059135037,0.02647837599293923,0.005736981465136681
2025-06-09,LIEN,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.02051282051282044,0.02564102564102555,0.08103589743589756,0.04307692307692301
2024-08-21,LIF,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.03015712113532687,-0.047136340598074034,-0.09528636594019257,0.10821084642676126
2024-10-23,LII,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.015170400498573211,-0.008134614753829594,0.02560107586840288,0.016630039033030508
2025-02-12,LILA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.0720108695652174,-0.08831521739130443,-0.08559782608695654,-0.27989130434782616
2025-08-11,LINC,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.05205751115518098,-0.02578086266732782,-0.03767972235994055,0.07535944471988087
2024-12-03,LIND,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.12322628827483195,-0.10828976848394334,-0.1545929798356983,-0.0903659447348768
2025-02-25,LINE,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.07572502685284643,0.041711421410669525,0.05656999641962046,0.01217329036877901
2025-05-22,LINK,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.2304761904761905,0.14080000000000004,0.07619047619047636,0.4247619047619049
2025-04-09,LIT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.0011425307055127343,0.049128820337046575,0.06912310768351904,0.06312482147957721
2024-06-06,LITB,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.038179148311306865,0.007097405775819743,0.018110621634850554,-0.3686979931473323
2024-09-05,LITB,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,0.6974169741697416,0.15867158671586723,-0.07749077490774903,-0.19926199261992616
2024-10-28,LITB,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.04444444444444451,-0.08444444444444443,-0.12,-0.21777777777777774
2024-12-17,LITM,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,2.196174863387978,4.131147540983607,3.862841530054645,2.360655737704918
2025-09-25,LITP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.02504100601421544,0.13504647348277765,0.07490431930016417,0.2936030617823948
2024-08-13,LIVE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.03420289855072467,0.05913043478260871,0.005797101449275477,-0.20811594202898553
2024-06-05,LIVN,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.12027319673496584,-0.07329668499083786,-0.12593703148425794,-0.21739130434782616
2024-06-28,LKFN,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.04941482444733425,0.07298439531859557,0.11475942782834836,0.09476592977893361
2024-12-17,LLDR,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.02271955935728076,-0.026070207978002524,-0.03026824644344872,-0.02019036007583286
2024-12-26,LLDR,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.007901794195483869,-0.027712610618491618,0.0022775369906467002,0.03826085419786951
2025-03-31,LLDR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.004828237693242032,-0.03490297469994885,-0.004933199382225473,-0.051264145729665866
2024-05-03,LLYVK,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.034412439459597266,0.014529696660718905,-0.01988274279887825,-0.014529696660718794
2024-06-20,LMFA,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.20335820895522405,-0.330223880597015,-0.21828358208955223,-0.4402985074626866
2024-11-06,LMND,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.09218163195629914,0.5903038579720041,0.5708432912256742,0.31649026971662697
2024-07-15,LMNR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.011415525114155223,-0.002739726027397249,-0.0785388127853881,0.1073059360730595
2025-02-14,LMT,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.04036012193104743,0.06793638791086742,0.1049646730782865,0.12323070015832127
2025-03-24,LMT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.026966757092280025,-0.009563658099222994,0.062301715021380266,0.09388937422410226
2025-10-21,LMTS,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.008359192816878025,0.01127412276675055,0.03340922862231688,0.02743706505572785
2024-12-23,LND,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,0.002777777777777768,0.009722222222222188,0.06663888888888891,0.002777777777777768
2024-10-31,LNG,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.05543943985787436,0.10136900407566096,0.17049848469014517,0.11333472672170553
2025-09-09,LNKS,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.06599999999999995,-0.2483333333333333,-0.1918333333333333,-0.2516666666666666
2024-11-07,LNTH,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.0846402083451282,-0.011266489271358204,0.007982788880711134,0.09743531676385664
2024-08-13,LOAR,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.022135240923201516,-0.028613848022675192,0.03009852881630426,0.014036982048859281
2025-04-07,LOBO,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.10909090909090913,0.21212121212121215,0.2424242424242422,0.08651515151515143
2025-04-04,LOCL,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.29052631578947363,-0.41263157894736846,-0.4736842105263158,-0.5873684210526315
2024-09-18,LOMA,ACCUMULATION->MARKUP,ACCUMULATION,MARKUP,ACCUMULATION->MARKUP,transition,-0.014891179839633506,-0.07331042382588782,-0.06643757159221075,0.1924398625429553
2024-07-23,LOOP,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.05524861878453047,-0.016574585635359185,-0.2817679558011049,-0.19889502762430944
2024-04-09,LOVE,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.20664206642066418,-0.09635096350963512,-0.018040180401804107,0.17712177121771222
2025-02-26,LOW,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,-0.016634961751730182,-0.07584894969037104,-0.06079248795887793,-0.10126684745213899
2025-09-29,LPA,DISTRIBUTION->MARKDOWN,DISTRIBUTION,MARKDOWN,DISTRIBUTION->MARKDOWN,transition,-0.0748987854251012,-0.13765182186234826,-0.28744939271255066,-0.334008097165992
2024-10-21,LPX,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.008537886872998834,-0.01872513825555444,0.11846318036286019,0.07383331716309316
2025-03-05,LQAI,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,-0.040307885270730814,-0.02865865202574791,-0.03142453142748958,-0.046170957970465776
2025-09-04,LQD,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.015934812132186504,0.012494341330918868,0.011226799456767633,0.011136260751471339
2024-11-25,LQDA,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.000888888888888939,-0.0444444444444444,0.02488888888888874,0.2453333333333334
2024-11-04,LQDT,MARKDOWN->ACCUMULATION,MARKDOWN,ACCUMULATION,MARKDOWN->ACCUMULATION,transition,0.15096065873741993,0.1591948764867337,0.18023787740164687,0.46203110704483086
2025-08-27,LQIG,MARKUP->DISTRIBUTION,MARKUP,DISTRIBUTION,MARKUP->DISTRIBUTION,transition,0.003972402257997221,0.020217436755174623,0.009512858038887684,0.02242630148442415
